rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,111,8,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R11;r2=R10;r3=R9;r4=R7","benchmark_rexxcps_levelb_opt",509
341,3000,15,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1) | BRF_ID_REG(c2,r5)","r1=R27;r2=R28;r3=R25;r4=R26;r5=R24;c1=int:2;c2=label@17028","trace",17010
342,3000,15,1,6,over_3_symbols,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4) | ICOPY_REG_REG(r5,r4)","r1=R29;r2=R28;r3=R26;r4=R24;c1=int:1;r5=R22","trace",17043
343,2916,19,2,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | SWAP_REG_REG(r4,r3)","r1=R73;c1=string@66672;r2=R71;c2=int:2;r3=R8;c3=int:256;r4=R72","benchmark_rexxcps_levelb_opt",1364
344,2900,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | REQ_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c1,r2) | RET_REG(r5)","c1=label@16074;r1=R3;r2=R2;r3=R48;r4=R42;r5=R43","trace",16062
345,2806,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | INE_REG_REG_INT(r5,r3,c1)","r1=R12;r2=R11;r3=R4;r4=R21;r5=R22;c1=int:0","_address",15703
346,2806,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | NULL_REG(r5)","r1=R0;r2=R6;r3=R1;r4=R12;r5=R11","_address",15603
347,2806,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R11;r2=R4;r3=R21;r4=R22;c1=int:0;c2=label@15719","_address",15705
348,2806,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r3,r2)","r1=R6;r2=R1;r3=R12;r4=R11","_address",15605
349,2806,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SETOBJUNINIT_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R4;r2=R1;r3=R3;c1=string@64;r4=R0;c2=int:0","_address",15519
350,2806,1,1,7,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r3)","r1=R1;r2=R3;c1=string@64;r3=R0;c2=int:0;r4=R5;c3=func@12160","_address",15521
351,2806,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1) | NULL_REG(r4)","r1=R1;r2=R12;r3=R11;r4=R18","_address",15607
352,2802,4,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | COPY_REG_REG(r4,r2)","r1=R10;r2=R6;c1=int:5;r3=R7;r4=R3","_address",8005
353,2802,4,3,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R2;r2=R4;r3=R1;r4=R0;c1=int:0","_address",13721
354,2801,2,2,8,over_3_symbols,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@1142;r1=R53;r2=R54;r3=R58;r4=R59;r5=R52;c2=int:0;c3=label@1081","benchmark_rexxcps_levelb_opt",1059
355,2801,2,2,8,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c2)","r1=R53;r2=R59;r3=R57;c1=label@1142;r4=R54;r5=R58;r6=R52;c2=int:0","benchmark_rexxcps_levelb_opt",1055
356,2801,2,2,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | ILT_REG_REG_REG(r4,r5,r6)","r1=R56;c1=int:0;r2=R55;r3=R60;c2=string@464;r4=R53;r5=R59;r6=R57","benchmark_rexxcps_levelb_opt",1046
357,2801,2,2,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c3,r3)","r1=R55;c1=int:0;r2=R60;c2=string@464;r3=R53;r4=R59;r5=R57;c3=label@1142","benchmark_rexxcps_levelb_opt",1049
358,2801,2,2,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R60;c1=string@464;r2=R53;r3=R59;r4=R57;c2=label@1142;r5=R54;r6=R58","benchmark_rexxcps_levelb_opt",1052
359,2800,2,1,5,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | BCOPY_REG_REG(r1,r4)","r1=R27;r2=R33;r3=R35;c1=int:9;r4=R34","_address",9116
360,2800,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3) | MINATTRS_REG_REG_INT(r3,r2,c2)","c1=label@5549;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5520
361,2800,1,1,9,over_3_symbols,"BRF_ID_REG(c1,r1) | IGT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | GETATTRS_REG_REG_INT(r5,r6,c3)","c1=label@5632;r1=R110;r2=R109;r3=R4;r4=R27;c2=label@5549;r5=R107;r6=R24;c3=int:0","parseExec",5513
362,2800,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c2,r2) | ITOS_REG(r2)","c1=label@1260;r1=R61;r2=R13;r3=R59;c2=string@30424","benchmark_rexxcps_levelb_opt",1179
363,2800,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3) | BR_ID(c4)","c1=label@4671;r1=R110;r2=R120;c2=string@28800;r3=R112;r4=R118;c3=int:1;c4=label@4796","parseExec",4659
364,2800,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c2,r2) | LOAD_REG_INT(r4,c3)","c1=label@1266;r1=R65;r2=R13;r3=R61;c2=string@30424;r4=R59;c3=int:2","benchmark_rexxcps_levelb_opt",766
365,2800,2,1,9,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | CONCAT_REG_REG_STRING(r3,r1,c2) | LOAD_REG_INT(r4,c3) | SETTP_REG_INT(r5,c4)","r1=R61;r2=R42;c1=string@64944;r3=R69;c2=string@17560;r4=R67;c3=int:2;r5=R8;c4=int:256","benchmark_rexxcps_levelb_opt",1305
366,2800,2,1,8,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3) | SWAP_REG_REG(r5,r4)","r1=R69;r2=R61;c1=string@17560;r3=R67;c2=int:2;r4=R8;c3=int:256;r5=R68","benchmark_rexxcps_levelb_opt",1309
367,2800,1,1,6,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | LOAD_REG_INT(r4,c2)","r1=R59;c1=string@30424;r2=R13;r3=R56;r4=R54;c2=int:2","benchmark_rexxcps_levelb_opt",1184
368,2800,1,1,5,over_3_symbols,"DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R56;c1=decimal@62552;r2=R60;r3=R57;c2=int:3","benchmark_rexxcps_levelb_opt",1218
369,2800,1,1,4,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1)","r1=R60;r2=R25;r3=R61;c1=int:0","benchmark_rexxcps_levelb_opt",808
370,2800,1,1,4,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R61;r2=R25;c1=string@45128;c2=label@852","benchmark_rexxcps_levelb_opt",838
371,2800,1,1,7,over_3_symbols,"DGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | ITOS_REG(r4) | CONCAT_REG_STRING_REG(r5,c2,r4)","r1=R65;r2=R25;r3=R66;c1=label@1266;r4=R13;r5=R61;c2=string@30424","benchmark_rexxcps_levelb_opt",762
372,2800,1,1,7,over_3_symbols,"DLT_REG_REG_DECIMAL(r1,r2,c1) | BRF_ID_REG(c2,r1) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c3,r3)","r1=R61;r2=R25;c1=decimal@61760;c2=label@1260;r3=R13;r4=R59;c3=string@30424","benchmark_rexxcps_levelb_opt",1175
373,2800,1,1,4,over_3_symbols,"DTOS_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r2,r1) | ICOPY_REG_REG(r3,r2)","r1=R60;r2=R61;c1=int:0;r3=R59","benchmark_rexxcps_levelb_opt",811
374,2800,2,2,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R59;r2=R60;r3=R61;r4=R47;c1=int:3","benchmark_rexxcps_levelb_opt",685
375,2800,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1)","r1=R20;r2=R19;r3=R4;r4=R28;r5=R29;c1=int:0","_address",13975
376,2800,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ISUB_REG_REG_INT(r1,r3,c1) | BLE_ID_REG_INT(c2,r1,c3)","r1=R61;r2=R60;r3=R59;c1=int:1;c2=label@838;c3=int:17","benchmark_rexxcps_levelb_opt",824
377,2800,2,2,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R60;r2=R61;r3=R47;c1=int:3;r4=R4;c2=int:256","benchmark_rexxcps_levelb_opt",687
378,2800,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R19;r2=R4;r3=R28;r4=R29;c1=int:0;c2=label@14067","_address",13977
379,2800,2,1,3,candidate,"ENDLIFE_REG(r1) | NULL_REG(r1) | BCOPY_REG_REG(r2,r1) | BR_ID(c1)","r1=R89;r2=R87;c1=label@1747","benchmark_rexxcps_levelb_opt",1738
380,2800,1,1,9,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r5,c1) | BRF_ID_REG(c2,r4) | ILT_REG_REG_INT(r6,r1,c3)","r1=R56;r2=R58;r3=R54;r4=R52;r5=R61;c1=int:1;c2=label@1122;r6=R51;c3=int:0","benchmark_rexxcps_levelb_opt",1085
381,2800,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_INT(r5,r1,c1) | BRF_ID_REG(c2,r5)","r1=R61;c1=int:1;r2=R56;r3=R58;r4=R54;r5=R52;c2=label@1122","benchmark_rexxcps_levelb_opt",1081
382,2800,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | MINATTRS_REG_REG_INT(r2,r1,c2) | LINKATTR1_REG_REG_REG(r3,r2,r1) | LOAD_REG_STRING(r4,c3)","r1=R107;c1=int:1;r2=R24;c2=int:0;r3=R106;r4=R105;c3=string@28800","parseExec",5527
383,2800,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R10;r2=R7;r3=R3;r4=R6;r5=R11","_address",8009
384,2800,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2) | IADD_REG_REG_INT(r4,r4,c3)","r1=R109;r2=R4;r3=R27;c1=label@5549;r4=R107;r5=R24;c2=int:0;c3=int:1","parseExec",5516
385,2800,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R110;r2=R116;r3=R118;c1=label@4671;r4=R120;c2=string@28800;r5=R112;c3=int:1","parseExec",4655
386,2800,1,1,6,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | SCOPY_REG_REG(r6,r5)","r1=R55;r2=R56;r3=R54;r4=R58;r5=R60;r6=R52","benchmark_rexxcps_levelb_opt",1106
387,2800,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | ITOS_REG(r1) | CONCAT_REG_STRING_REG(r3,c1,r1)","r1=R13;r2=R59;c1=string@30424;r3=R56","benchmark_rexxcps_levelb_opt",1182
388,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R27;r2=R35;c1=int:8;r3=R33;c2=int:9","_address",9112
389,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R27;r2=R35;c1=int:4;r3=R31;c2=int:3","_address",9094
390,2800,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r3,r1) | UNLINK_REG(r1) | LOAD_REG_INT(r4,c2)","r1=R77;r2=R78;c1=int:2;r3=R44;r4=R73;c2=int:0","benchmark_rexxcps_levelb_opt",1614
391,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1) | UNLINK_REG(r1)","r1=R38;r2=R43;r3=R4;r4=R37;c1=string@10","_address",14071
392,2800,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@28800","parseExec",5535
393,2800,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2) | BR_ID(c2)","r1=R105;c1=string@28800;r2=R106;c2=label@5632","parseExec",5539
394,2800,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r1) | IEQ_REG_REG_INT(r3,r2,c2) | BRF_ID_REG(c3,r3)","r1=R58;c1=string@30304;r2=R57;r3=R53;c2=int:0;c3=label@1037","benchmark_rexxcps_levelb_opt",1019
395,2800,2,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3) | ASSERTTYPE_REG_STRING(r4,c2)","r1=R43;r2=R4;c1=int:0;r3=R38;r4=R37;c2=string@10","_address",14067
396,2800,1,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | LOAD_REG_STRING(r4,c2) | SCOPY_REG_REG(r3,r4)","r1=R24;r2=R107;c1=int:0;r3=R106;r4=R105;c2=string@28800","parseExec",5531
397,2800,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | STRLEN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r1,c2)","r1=R57;r2=R58;c1=string@30304;r3=R53;c2=int:0","benchmark_rexxcps_levelb_opt",1017
398,2800,2,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c2,r3)","r1=R4;r2=R1;r3=R0;c1=int:0;r4=R5;c2=func@12160","_address",13723
399,2800,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r3,r1)","r1=R56;r2=R53;c1=decimal@62552;r3=R60","benchmark_rexxcps_levelb_opt",1213
400,2800,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DGT_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c1,r1)","r1=R61;r2=R58;r3=R25;c1=label@808","benchmark_rexxcps_levelb_opt",794
401,2800,2,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R6;c1=int:7;c2=string@16;r2=R8;c3=int:0;r3=R7;c4=int:4","_address",7960
402,2800,2,2,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4)","c1=int:1;c2=label@15244;r1=R9;c3=int:256;c4=string@28800","_address",15230
403,2800,2,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4) | SETTP_REG_INT(r1,c5)","c1=int:1;c2=label@15244;r1=R9;c3=int:256;c4=string@28800;c5=int:0","_address",15232
404,2800,2,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | ICOPY_REG_REG(r3,r2)","r1=R6;c1=string@16;r2=R8;c2=int:0;r3=R7;c3=int:4","_address",7963
405,2800,2,1,8,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r3)","r1=R18;c1=string@61;r2=R20;c2=string@60;r3=R10;c3=int:0;r4=R8;c4=func@12160","_address",8982
406,2800,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c2) | SWAP_REG_REG(r4,r3)","r1=R1;c1=int:256;r2=R38;r3=R22;c2=int:768;r4=R39","_address",18095
407,2800,1,1,3,candidate,"STOD_REG(r1) | DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2)","r1=R56;c1=decimal@62552;r2=R60","benchmark_rexxcps_levelb_opt",1216
408,2800,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_REG(r4,r1,r3) | BGE_ID_REG_INT(c2,r4,c1)","r1=R51;r2=R52;r3=R53;c1=int:0;r4=R61;c2=label@908","benchmark_rexxcps_levelb_opt",891
409,2800,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DADD_REG_REG_DECIMAL(r3,r3,c1)","r1=R4;r2=R55;r3=R56;r4=R53;c1=decimal@62552","benchmark_rexxcps_levelb_opt",1210
410,2800,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DGT_REG_REG_REG(r3,r5,r3)","r1=R4;r2=R60;r3=R61;r4=R58;r5=R25","benchmark_rexxcps_levelb_opt",791
411,2799,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1) | BRF_ID_REG(c2,r3) | RET_INT(c1)","r1=R4;r2=R21;r3=R22;c1=int:0;c2=label@15719","_address",15707
412,2700,2,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3)","c1=label@1424;r1=R67;r2=R60;c2=string@66672;r3=R73;r4=R71;c3=int:2","benchmark_rexxcps_levelb_opt",1358
413,2700,2,1,5,over_3_symbols,"DMULT_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R73;c1=decimal@41944;r2=R61;r3=R58;c2=int:3","benchmark_rexxcps_levelb_opt",1391
414,2700,2,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R60;c1=string@66672;r2=R73;r3=R71;c2=int:2;r4=R8;c3=int:256","benchmark_rexxcps_levelb_opt",1361
415,2700,2,1,7,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r3,c3) | LOAD_REG_STRING(r4,c3)","r1=R67;r2=R42;c1=string@26184;c2=label@1424;r3=R60;c3=string@66672;r4=R73","benchmark_rexxcps_levelb_opt",1354
416,2700,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DMULT_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r3,r1)","r1=R73;r2=R57;c1=decimal@41944;r3=R61","benchmark_rexxcps_levelb_opt",1386
417,2700,2,1,3,candidate,"STOD_REG(r1) | DMULT_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2)","r1=R73;c1=decimal@41944;r2=R61","benchmark_rexxcps_levelb_opt",1389
418,2700,2,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DMULT_REG_REG_DECIMAL(r3,r3,c1)","r1=R8;r2=R72;r3=R73;r4=R57;c1=decimal@41944","benchmark_rexxcps_levelb_opt",1383
419,2400,12,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | INE_REG_REG_INT(r4,r5,c1)","r1=R27;r2=R26;r3=R25;r4=R29;r5=R22;c1=int:0","trace",17062
420,2400,12,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INE_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R26;r2=R25;r3=R29;r4=R22;c1=int:0;c2=label@17080","trace",17064
421,1800,3,2,5,over_3_symbols,"BRT_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","c1=label@2172;r1=R46;r2=R11;r3=R10;r4=R9","benchmark_rexxcps_levelb_opt",506
422,1607,3,2,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2) | SETTP_REG_INT(r4,c2)","r1=R29;c1=int:3;r2=R28;c2=int:256;r3=R30;r4=R26","_address",15786
423,1601,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c2)","r1=R5;r2=R6;c1=int:10;r3=R4;c2=string@28800","trace",12351
424,1601,2,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R5;r2=R4;c1=string@28800;r3=R6;c2=int:13","trace",12355
425,1601,3,2,9,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2) | CALL_REG_FUNC_REG(r5,c3,r6)","r1=R30;r2=R15;r3=R32;c1=int:512;r4=R33;c2=int:0;r5=R13;c3=func@5504;r6=R29","benchmark_rexxcps_levelb_opt",113
426,1600,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | COPY_REG_REG(r3,r4) | BPOFF()","c1=label@12450;r1=R5;r2=R29;c2=int:0;r3=R7;r4=R30","trace",12439
427,1600,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3) | LOAD_REG_INT(r5,c3)","r1=R30;r2=R6;r3=R5;r4=R2;c1=string@1499280;c2=label@12450;r5=R29;c3=int:0","trace",12432
428,1600,2,2,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULL_REG(r4) | NULL_REG(r5)","r1=R46;r2=R13;r3=R45;c1=label@2172;r4=R11;r5=R10","benchmark_rexxcps_levelb_opt",502
429,1600,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | BPOFF() | RET()","r1=R29;c1=int:0;r2=R7;r3=R30","trace",12442
430,1600,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | LINKATTR1_REG_REG_INT(r5,r2,c3)","r1=R32;c1=string@28800;r2=R6;r3=R30;r4=R4;c2=int:0;r5=R5;c3=int:12","trace",12318
431,1600,3,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BPOFF() | BR_ID(c3)","r1=R39;r2=R36;c1=string@23712;c2=label@441;c3=label@471","benchmark_rexxcps_levelb_opt",431
432,1600,1,1,8,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | COPY_REG_REG(r4,r5)","r1=R5;r2=R2;c1=string@1499280;c2=label@12450;r3=R29;c3=int:0;r4=R7;r5=R30","trace",12435
433,1600,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | REQ_REG_REG_STRING(r1,r5,c1)","r1=R5;r2=R4;r3=R30;r4=R6;r5=R2;c1=string@1499280","trace",12427
434,1600,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | LOAD_REG_STRING(r1,c3) | LOAD_REG_STRING(r2,c3)","c1=int:1;c2=int:2;r1=R0;c3=string@464;r2=R2","benchmark_rexxcps_levelb_opt",5622
