module_id,module,instruction_index,executions,shape,top_count,top_bytes,top_max_bytes,recursive_count,recursive_bytes,recursive_max_bytes,status
1,"benchmark_awfy_towers_opt",250,10,"compound",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"empty",0,0,0,40,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"scalar",0,0,0,30,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"string",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"binary",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"decimal",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"reference",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"object",10,320,32,20,640,64,complete
1,"benchmark_awfy_towers_opt",253,10,"native",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",253,10,"compound",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"empty",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"scalar",10,0,0,10,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"string",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"binary",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"decimal",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"reference",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"object",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"native",0,0,0,0,0,0,complete
1,"benchmark_awfy_towers_opt",311,10,"compound",0,0,0,0,0,0,complete
