rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,7982,107,6,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R28;r2=R29;r3=R30;r4=R31","benchmark_rexxcps_levelb_opt",507
587,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | FGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2) | FTOD_REG(r3)","r1=R55;c1=float@45416;r2=R58;r3=R60;r4=R59;c2=label@1266","benchmark_rexxcps_levelb_opt",757
588,14,1,1,7,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | FGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c3,r3)","r1=R59;c1=float@45720;r2=R55;c2=float@45416;r3=R58;r4=R60;c3=label@1266","benchmark_rexxcps_levelb_opt",754
589,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_FLOAT(r3,c1) | FGT_REG_REG_REG(r4,r1,r2)","r1=R60;c1=float@45416;r2=R59;c2=float@45720;r3=R55;r4=R58","benchmark_rexxcps_levelb_opt",751
590,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R76;c1=int:1;c2=label@2025;r2=R80;r3=R79","benchmark_rexxcps_levelb_opt",1921
591,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R90;c1=int:1;c2=label@4603;r2=R96;r3=R97","parseExec",3843
592,14,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2) | ICOPY_REG_REG(r5,r4)","r1=R50;c1=int:1;r2=R51;r3=R9;r4=R49;c2=int:5;r5=R43","_address",9477
593,14,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ISUB_REG_REG_INT(r2,r2,c2) | LOAD_REG_INT(r4,c3)","r1=R21;c1=int:1;r2=R16;r3=R88;c2=int:5;r4=R34;c3=int:2","_address",9220
594,14,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | SETTP_REG_INT(r4,c4)","r1=R68;c1=int:0;r2=R64;c2=int:4;r3=R65;c3=int:256;r4=R66;c4=int:768","benchmark_rexxcps_levelb_opt",1579
595,14,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | SETTP_REG_INT(r4,c3)","r1=R64;c1=int:4;r2=R65;c2=int:256;r3=R66;c3=int:768;r4=R67","benchmark_rexxcps_levelb_opt",1582
596,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c3) | DCALL_REG_REG_REG(r3,r3,r1)","r1=R77;c1=int:1;r2=R78;c2=int:256;r3=R73;c3=string@77888","benchmark_rexxcps_levelb_opt",1719
597,14,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r2)","r1=R72;c1=string@77552;r2=R79;c2=int:1;r3=R80;c3=int:512;r4=R78;c4=func@77680","benchmark_rexxcps_levelb_opt",1706
598,14,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | GETANDTP_REG_REG_INT(r2,r1,c3) | NOT_REG_REG(r3,r2)","r1=R19;c1=string@31136;c2=int:0;r2=R6;c3=int:256;r3=R7","stem",366
599,14,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | LOAD_REG_INT(r2,c3) | SETTP_REG_INT(r1,c4)","r1=R9;c1=string@31136;c2=int:0;r2=R1;c3=int:1;c4=int:256","_address",15337
600,14,10,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R8;c1=string@31136;r2=R3;r3=R7;r4=R1;c2=int:2","_address",5812
601,14,1,1,7,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2) | SCOPY_REG_REG(r3,r5)","r1=R7;r2=R6;c1=label@411;r3=R8;r4=R18;c2=int:4;r5=R20","stem",376
602,14,1,1,5,over_3_symbols,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | APPEND_REG_REG(r2,r4) | CONCAT_REG_REG_STRING(r2,r2,c1)","r1=R78;r2=R75;r3=R81;c1=string@36256;r4=R82","benchmark_rexxcps_levelb_opt",1931
603,14,1,1,8,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | CONCAT_REG_STRING_REG(r4,c1,r5) | LINKATTR1_REG_REG_INT(r6,r2,c2)","r1=R14;r2=R16;r3=R3;r4=R15;c1=string@322392;r5=R5;r6=R10;c2=int:2","_address",8071
604,14,1,1,6,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1) | SCOPY_REG_REG(r5,r4)","r1=R8;r2=R9;r3=R54;r4=R5;c1=int:4;r5=R10","_address",17725
605,14,1,1,5,over_3_symbols,"NULL_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | NULL_REG(r4)","r1=R38;r2=R13;r3=R43;c1=string@33856;r4=R45","benchmark_rexxcps_levelb_opt",525
606,14,1,1,4,over_3_symbols,"NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R0;r2=R3;r3=R23;c1=int:2","_address",7945
607,14,1,1,7,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r3)","r1=R87;r2=R80;c1=string@81104;r3=R79;c2=int:1;r4=R81;c3=func@81232","benchmark_rexxcps_levelb_opt",1804
608,14,1,1,7,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R69;r2=R65;c1=string@73656;r3=R66;c2=string@73960;r4=R67;c3=string@74128","benchmark_rexxcps_levelb_opt",1568
609,14,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c1) | APPEND_REG_REG(r3,r5)","r1=R79;r2=R78;r3=R75;r4=R81;c1=string@36256;r5=R82","benchmark_rexxcps_levelb_opt",1929
610,14,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c1,r3)","r1=R37;r2=R38;r3=R13;r4=R43;c1=string@33856","benchmark_rexxcps_levelb_opt",523
611,14,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | CONCAT_REG_REG_STRING(r4,r5,c1)","r1=R80;r2=R79;r3=R78;r4=R75;r5=R81;c1=string@36256","benchmark_rexxcps_levelb_opt",1927
612,14,1,1,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | ITOS_REG(r4)","r1=R35;r2=R37;r3=R38;r4=R13","benchmark_rexxcps_levelb_opt",521
613,14,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | SETOBJUNINIT_REG_STRING(r4,c1)","r1=R13;r2=R14;r3=R15;r4=R8;c1=string@322584","_address",8994
614,14,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SETOBJUNINIT_REG_STRING(r3,c1) | SETOBJUNINIT_REG_STRING(r2,c2)","r1=R2;r2=R4;r3=R1;c1=string@323016;c2=string@322464","_address",17708
615,14,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SETOBJUNINIT_REG_STRING(r3,c1) | SETOBJUNINIT_REG_STRING(r4,c2)","r1=R14;r2=R15;r3=R8;c1=string@322584;r4=R9;c2=string@322464","_address",8996
616,14,1,1,6,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r1,c2) | LOAD_REG_INT(r3,c3)","r1=R4;r2=R1;c1=string@323016;c2=string@322464;r3=R5;c3=int:0","_address",17710
617,14,1,1,7,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r3,c2) | SETOBJUNINIT_REG_STRING(r4,c3)","r1=R15;r2=R8;c1=string@322584;r3=R9;c2=string@322464;r4=R11;c3=string@321784","_address",8998
618,14,1,1,7,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r2,c4,r3)","r1=R11;r2=R3;c1=string@31136;c2=label@13880;r3=R10;c3=int:0;c4=func@12848","_address",13866
619,14,4,2,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r1,r2,c3) | BRT_ID_REG(c4,r1)","r1=R27;r2=R2;c1=string@1505456;c2=label@17236;c3=string@1505504;c4=label@17247","trace",17225
620,14,1,1,7,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r2,c4)","r1=R23;r2=R2;c1=string@31136;c2=label@9093;r3=R21;c3=int:1;c4=int:256","_address",9055
621,14,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6) | COPY_REG_REG(r7,r8)","r1=R26;r2=R90;r3=R29;r4=R91;r5=R30;r6=R92;r7=R28;r8=R93","_address",9109
622,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r3,r3,c2) | MINATTRS_REG_REG_INT(r4,r3,c1)","r1=R103;r2=R108;r3=R110;r4=R24;c1=int:0;c2=int:1","parseExec",4541
623,14,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r8)","r1=R101;r2=R29;r3=R100;r4=R27;r5=R94;r6=R8;r7=R93;r8=R4","parseExec",3857
624,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2) | SWAP_REG_REG(r3,r1)","r1=R7;r2=R10;c1=int:3;c2=int:256;r3=R11","_address",17741
625,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | SWAP_REG_REG(r2,r1)","r1=R3;r2=R12;r3=R11;c1=int:1;c2=int:256","_address",16394
626,14,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6) | COPY_REG_REG(r7,r8)","r1=R27;r2=R2;r3=R26;r4=R90;r5=R29;r6=R91;r7=R30;r8=R92","_address",9106
627,14,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETATTRS_REG_INT(r3,c1) | SETOBJTYPE_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R5;r2=R0;r3=R6;c1=int:7;c2=string@36144;r4=R8;c3=int:0","_address",7975
628,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R102;r2=R7;r3=R96;r4=R89;r5=R95;c1=int:3","parseExec",3872
629,14,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r6,c1)","r1=R109;r2=R103;r3=R10;r4=R97;r5=R111;r6=R6;c1=int:3","parseExec",4560
630,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R23;r2=R22;r3=R8;r4=R31;r5=R21;c1=int:1","_address",9212
631,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | NULL_REG(r5)","r1=R10;r2=R13;r3=R3;r4=R12;r5=R14","_address",8063
632,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | BCOPY_REG_REG(r1,r4)","r1=R23;r2=R26;r3=R31;c1=int:8;r4=R29","_address",9134
633,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | SCOPY_REG_REG(r1,r4)","r1=R23;r2=R27;r3=R31;c1=int:3;r4=R26","_address",9125
634,14,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r5,r3,c2)","r1=R8;r2=R20;r3=R6;r4=R18;c1=int:3;r5=R9;c2=int:1","stem",386
635,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r1,r4,c2)","r1=R7;r2=R9;r3=R10;c1=int:0;r4=R6;c2=int:2","_address",8003
636,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3) | COPY_REG_REG(r4,r5)","r1=R17;r2=R15;r3=R10;r4=R3;r5=R16","_address",8114
637,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_INT(r3,c1) | BCF_ID_REG(c2,r3)","r1=R87;r2=R80;r3=R76;c1=int:1;c2=label@2025","benchmark_rexxcps_levelb_opt",1916
638,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c2,r3)","r1=R38;r2=R68;r3=R64;c1=int:0;r4=R66;c2=func@25880","benchmark_rexxcps_levelb_opt",1620
639,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R0;r2=R3;c1=string@31136;c2=label@7975","_address",7951
640,14,1,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R31;c1=int:10;c2=string@34648;r2=R27;r3=R2;r4=R26;r5=R90","_address",9100
641,14,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5950
642,14,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7941
643,14,2,1,4,over_3_symbols,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5948
644,14,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | SCOPY_REG_REG(r1,r2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7943
645,14,1,1,8,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5) | COPY_REG_REG(r6,r7)","r1=R31;c1=string@34648;r2=R27;r3=R2;r4=R26;r5=R90;r6=R29;r7=R91","_address",9103
646,14,1,1,8,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | SETOBJUNINIT_REG_STRING(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R8;c1=string@322584;r2=R9;c2=string@322464;r3=R11;c3=string@321784;r4=R16;c4=int:0","_address",9000
647,14,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r1,c2) | NOT_REG_REG(r3,r2) | BRF_ID_REG(c3,r3)","r1=R19;c1=int:0;r2=R6;c2=int:256;r3=R7;c3=label@411","stem",369
648,14,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3) | SWAP_REG_REG(r3,r1)","r1=R9;c1=int:0;r2=R1;c2=int:1;c3=int:256;r3=R2","_address",15340
649,14,1,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SWAP_REG_REG(r3,r2) | CALL_REG_FUNC_REG(r4,c2,r5)","r1=R43;c1=int:768;r2=R58;r3=R44;r4=R56;c2=func@44056;r5=R41","benchmark_rexxcps_levelb_opt",698
650,14,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3)","r1=R72;c1=int:768;r2=R73;c2=int:256;r3=R79;r4=R74","benchmark_rexxcps_levelb_opt",1763
651,14,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2) | SETTP_REG_INT(r4,c1)","r1=R65;c1=int:256;r2=R66;c2=int:768;r3=R67;r4=R68","benchmark_rexxcps_levelb_opt",1585
652,14,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2) | SETTP_REG_INT(r4,c2)","r1=R73;c1=int:256;r2=R79;c2=int:768;r3=R74;r4=R78","benchmark_rexxcps_levelb_opt",1766
653,14,1,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R2;c1=int:256;r2=R59;r3=R60;c2=int:512;r4=R61;c3=int:768","benchmark_rexxcps_levelb_opt",1277
654,14,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R38;c1=int:768;r2=R43;r3=R44;r4=R37;r5=R30","_address",18314
655,14,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BNE_ID_REG_INT(c1,r1,c2) | RET_REG(r4)","r1=R16;r2=R15;r3=R4;c1=label@194;c2=int:0;r4=R11","strip",182
656,14,1,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_REG(r4,r1,r3) | BGE_ID_REG_INT(c2,r4,c3)","r1=R55;r2=R54;r3=R53;c1=int:5;r4=R45;c2=label@589;c3=int:0","benchmark_rexxcps_levelb_opt",572
657,14,1,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | COPY_REG_REG(r3,r2) | RNE_REG_REG_STRING(r4,r3,c1)","r1=R24;r2=R19;r3=R2;r4=R23;c1=string@31136","_address",9046
658,14,10,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r3,r2)","r1=R8;r2=R3;r3=R7;r4=R1;c1=int:2","_address",5815
659,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r4,r2)","r1=R54;r2=R39;r3=R46;c1=int:3;r4=R38","_address",18260
660,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c1,r3) | LOAD_REG_INT(r1,c2)","r1=R58;r2=R44;r3=R13;r4=R60;c1=string@33856;c2=int:2","benchmark_rexxcps_levelb_opt",714
661,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r3,c2)","r1=R8;r2=R50;c1=int:1;r3=R51;r4=R9;r5=R49;c2=int:5","_address",9474
662,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2) | SWAP_REG_REG(r5,r4)","r1=R22;r2=R39;r3=R37;c1=int:2;r4=R1;c2=int:256;r5=R38","_address",18231
663,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r2,r3,r4) | COPY_REG_REG(r2,r5)","r1=R30;r2=R45;r3=R51;r4=R2;c1=int:0;r5=R1","_address",18342
664,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | NULL_REG(r3) | NULL_REG(r4) | NULL_REG(r5)","r1=R77;r2=R76;r3=R85;r4=R86;r5=R87","benchmark_rexxcps_levelb_opt",1797
665,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1) | SWAP_REG_REG(r5,r4)","r1=R42;r2=R0;r3=R43;c1=int:768;r4=R58;r5=R44","benchmark_rexxcps_levelb_opt",695
666,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3) | SRCMETHODSEL_REG_REG_STRING(r5,r1,c2)","r1=R38;r2=R1;r3=R54;c1=int:256;r4=R39;r5=R4;c2=string@324416","_address",18240
667,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3) | SWAP_REG_REG(r5,r6)","r1=R42;r2=R0;r3=R38;c1=int:768;r4=R43;r5=R44;r6=R37","_address",18311
668,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | COPY_REG_REG(r5,r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R1;r2=R38;r3=R54;r4=R39;r5=R46;c1=int:3","_address",18257
669,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | ITOS_REG(r5) | CONCAT_REG_STRING_REG(r6,c1,r5)","r1=R0;r2=R42;r3=R58;r4=R44;r5=R13;r6=R60;c1=string@33856","benchmark_rexxcps_levelb_opt",711
670,14,1,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | SETTP_REG_INT(r6,c2)","r1=R0;r2=R38;r3=R22;r4=R39;r5=R37;c1=int:2;r6=R1;c2=int:256","_address",18228
671,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | MINATTRS_REG_REG_INT(r5,r6,c1) | LINKATTR1_REG_REG_REG(r4,r5,r6)","r1=R37;r2=R44;r3=R30;r4=R45;r5=R51;r6=R2;c1=int:0","_address",18339
672,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | NULL_REG(r5) | NULL_REG(r6)","r1=R78;r2=R75;r3=R77;r4=R76;r5=R85;r6=R86","benchmark_rexxcps_levelb_opt",1794
673,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1) | SWAP_REG_REG(r6,r5)","r1=R43;r2=R38;r3=R44;r4=R37;r5=R30;c1=int:768;r6=R45","_address",18317
674,14,1,1,9,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | MINATTRS_REG_REG_INT(r7,r8,c1)","r1=R38;r2=R43;r3=R37;r4=R44;r5=R30;r6=R45;r7=R51;r8=R2;c1=int:0","_address",18336
675,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | NULL_REG(r7)","r1=R79;r2=R74;r3=R78;r4=R75;r5=R77;r6=R76;r7=R85","benchmark_rexxcps_levelb_opt",1791
676,14,1,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | SWAP_REG_REG(r7,r8)","r1=R0;r2=R42;r3=R38;r4=R43;r5=R37;r6=R44;r7=R30;r8=R45","_address",18333
677,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r2) | BR_ID(c1)","r1=R10;r2=R3;r3=R16;r4=R17;c1=label@8129","_address",8119
678,14,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r2) | LOAD_REG_STRING(r5,c1)","r1=R10;r2=R3;r3=R11;r4=R12;r5=R13;c1=string@321984","_address",8048
679,14,1,1,7,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r5,c1) | BRF_ID_REG(c2,r4)","r1=R109;r2=R10;r3=R97;r4=R111;r5=R6;c1=int:3;c2=label@4578","parseExec",4563
680,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r4,r1)","r1=R30;r2=R40;r3=R54;c1=int:3;r4=R22","_address",18193
681,14,1,1,7,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | ICOPY_REG_REG(r5,r6)","r1=R23;r2=R8;r3=R31;r4=R21;c1=int:1;r5=R16;r6=R88","_address",9215
682,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | NULL_REG(r4) | COPY_REG_REG(r5,r2)","r1=R10;r2=R3;r3=R12;r4=R14;r5=R16","_address",8066
683,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r3,r4,c1) | ICOPY_REG_REG(r3,r2)","r1=R10;r2=R14;r3=R17;r4=R16;c1=int:2","_address",8088
