entry,window,rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
json-noopt,3,159,10000,1,1,6,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r4,r2,c2)",r1=R48;r2=R84;r3=R85;c1=label@12820;r4=R45;c2=int:1,rxjson,12587
json-noopt,3,160,10000,1,1,5,candidate,"INE_REG_REG_REG(r1,r2,r1) | ICOPY_REG_REG(r3,r1) | BRTF_ID_ID_REG(c1,c2,r3)",r1=R54;r2=R53;r3=R26;c1=label@12689;c2=label@12697,rxjson,12678
json-noopt,3,161,10000,1,1,6,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)",r1=R53;r2=R26;c1=int:2;r3=R28;r4=R24;c2=int:0,rxjson,12658
json-noopt,3,162,10000,1,1,6,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | COPY_REG_REG(r1,r5)",r1=R26;r2=R40;r3=R30;r4=R53;c1=int:2;r5=R28,rxjson,12654
json-noopt,3,163,10000,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | BLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1)",r1=R24;c1=int:0;r2=R26;r3=R54,rxjson,12665
json-noopt,3,164,10000,2,1,6,candidate,"LOAD_REG_INT(r1,c1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)",r1=R5;c1=int:1;r2=R12;r3=R40;r4=R11;c2=int:0,rxjson,7812
json-noopt,3,165,10000,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | BCOPY_REG_REG(r4,r1) | UNLINK_REG(r1)",r1=R42;r2=R89;r3=R45;c1=int:0;r4=R52,rxjson,12634
json-noopt,3,166,10000,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | IEQ_REG_REG_INT(r4,r1,c1) | UNLINK_REG(r1)",r1=R42;r2=R86;r3=R45;c1=int:0;r4=R41,rxjson,12598
json-noopt,3,167,10000,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | SCOPY_REG_REG(r4,r1) | UNLINK_REG(r1)",r1=R42;r2=R87;r3=R45;c1=int:0;r4=R29,rxjson,12624
json-noopt,3,168,10000,2,1,5,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1)",r1=R1;r2=R22;r3=R36;r4=R38;c1=int:0,rxjson,9012
json-noopt,3,169,10000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | MINLINKATTR1_REG_REG_REG_INT(r2,r3,r4,c1)",r1=R29;r2=R42;r3=R89;r4=R45;c1=int:0,rxjson,12629
json-noopt,3,170,10000,1,1,5,candidate,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2) | COPY_REG_REG(r3,r4)",r1=R42;c1=label@12820;r2=R41;r3=R38;r4=R80,rxjson,12607
json-noopt,3,171,10000,1,1,5,candidate,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r1,r4,c1)",r1=R42;r2=R28;r3=R52;r4=R31;c1=int:0,rxjson,12642
json-noopt,3,172,10000,1,1,5,candidate,"UNLINK_REG(r1) | MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | BCOPY_REG_REG(r4,r1)",r1=R42;r2=R89;r3=R45;c1=int:0;r4=R52,rxjson,12632
json-noopt,3,173,5000,1,1,3,candidate,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | BR_ID(c1)",r1=R38;r2=R36;c1=label@7824,rxjson,9361
json-noopt,3,174,5000,1,1,8,candidate,"BLEN_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r4,c1,r5,c2,r6)",r1=R23;r2=R22;r3=R2;r4=R24;c1=int:5;r5=R7;c2=int:256;r6=R25,rxjson,927
json-noopt,3,175,5000,1,1,7,candidate,"BRF_ID_REG(c1,r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_REG(r4,r5,r6)",c1=label@12820;r1=R55;r2=R13;r3=R45;r4=R57;r5=R84;r6=R85,rxjson,12814
json-noopt,3,176,5000,1,1,5,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1)",c1=label@10823;r1=R82;r2=R110;c2=int:0;c3=label@10838,rxjson,10816
json-noopt,3,177,5000,1,1,7,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r2,r3,r4) | BRTF_ID_ID_REG(c2,c3,r2)",c1=label@8973;r1=R21;r2=R19;r3=R35;r4=R23;c2=label@8979;c3=label@8984,rxjson,8962
json-noopt,3,178,5000,1,1,8,candidate,"BRF_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | COPY_REG_REG(r6,r7)",c1=label@1606;r1=R38;r2=R26;r3=R25;r4=R24;r5=R10;r6=R33;r7=R1,rxjson,1196
json-noopt,3,179,5000,1,1,5,candidate,"BRF_ID_REG(c1,r1) | RLTE_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1)",c1=label@9273;r1=R31;r2=R34;c2=string@2193304;c3=label@9281,rxjson,9266
json-noopt,3,180,5000,1,1,6,candidate,"BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)",c1=label@157;r1=R6;r2=R10;c2=string@6312;r3=R8;c3=int:2,benchmark_json_parser_noopt,107
json-noopt,3,181,5000,1,1,9,candidate,"BRT_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG(r6,r7,r8)",c1=label@9307;r1=R35;r2=R31;r3=R30;r4=R28;r5=R25;r6=R24;r7=R19;r8=R17,rxjson,9113
json-noopt,3,182,5000,1,1,13,candidate,"COPY_REG_REG(r1,r2) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r3,c1,r4,c2,r5) | SWAPN_REG_REG_REG_REG_REG_REG(r6,r7,r8,r9,r10,r11)",r1=R2;r2=R23;r3=R24;c1=int:5;r4=R7;c2=int:256;r5=R25;r6=R26;r7=R3;r8=R27;r9=R0;r10=R28;r11=R4,rxjson,930
json-noopt,3,183,5000,1,1,4,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4)",r1=R3;r2=R0;r3=R16;r4=R37,rxjson,1179
json-noopt,3,184,5000,1,1,5,candidate,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | BGT_ID_REG_INT(c1,r2,c2)",r1=R0;r2=R16;r3=R37;c1=label@1192;c2=int:0,rxjson,1181
json-noopt,3,185,5000,1,1,6,candidate,"IADD_REG_REG_INT(r1,r1,c1) | MINLINKATTR1_REG_REG_REG_INT(r2,r3,r1,c2) | LOAD_REG_INT(r4,c2)",r1=R4;c1=int:1;r2=R38;r3=R41;c2=int:0;r4=R36,rxjson,9038
json-noopt,3,186,5000,1,1,7,candidate,"IADD_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6)",r1=R27;r2=R9;c1=int:1;r3=R42;r4=R33;r5=R43;r6=R28,rxjson,1216
json-noopt,3,187,5000,1,1,6,candidate,"IADD_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1) | BCMPB_REG_REG_REG(r3,r4,r5)",r1=R54;r2=R30;c1=int:1;r3=R26;r4=R38;r5=R28,rxjson,12697
json-noopt,3,188,5000,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | IADD_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r5,r6)",r1=R37;r2=R13;r3=R27;r4=R9;c1=int:1;r5=R42;r6=R33,rxjson,1213
json-noopt,3,189,5000,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | IADD_REG_REG_INT(r5,r1,c1)",r1=R9;r2=R12;r3=R37;r4=R13;r5=R27;c1=int:1,rxjson,1210
json-noopt,3,190,5000,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)",r1=R112;r2=R51;r3=R113;r4=R103;r5=R82;c1=int:1,rxjson,10832
json-noopt,3,191,5000,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | IEQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)",r1=R13;r2=R45;r3=R57;r4=R84;r5=R85;c1=label@12830,rxjson,12817
json-noopt,3,192,5000,1,1,5,candidate,"ICOPY_REG_REG(r1,r2) | ILTE_REG_REG_REG(r3,r2,r4) | BRF_ID_REG(c1,r3)",r1=R3;r2=R5;r3=R36;r4=R11;c1=label@8846,rxjson,8668
json-noopt,3,193,5000,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | ISUB_REG_REG_REG(r3,r4,r2) | LOAD_REG_STRING(r5,c1)",r1=R27;r2=R3;r3=R35;r4=R5;r5=R34;c1=string@312872,rxjson,8858
json-noopt,3,194,5000,1,1,5,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | BR_ID(c2)",r1=R113;r2=R103;r3=R82;c1=int:1;c2=label@10861,rxjson,10835
json-noopt,3,195,5000,1,1,5,candidate,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | ICOPY_REG_REG(r2,r3)",r1=R55;c1=int:1;c2=label@12820;r2=R13;r3=R45,rxjson,12810
json-noopt,3,196,5000,1,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1)",r1=R34;r2=R30;c1=int:0;c2=label@9304,rxjson,9289
json-noopt,3,197,5000,1,1,5,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c3)",r1=R82;r2=R110;c1=int:0;c2=label@10838;c3=int:1,rxjson,10819
json-noopt,3,198,5000,1,1,8,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6)",r1=R38;r2=R11;c1=int:5;c2=label@1606;r3=R26;r4=R25;r5=R24;r6=R10,rxjson,1192
json-noopt,3,199,5000,1,1,6,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r4,c2)",r1=R82;r2=R60;r3=R55;c1=label@10823;r4=R110;c2=int:0,rxjson,10812
json-noopt,3,200,5000,1,1,6,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r4,r5,r3)",r1=R21;r2=R36;r3=R23;c1=label@8973;r4=R19;r5=R35,rxjson,8958
json-noopt,3,201,5000,1,1,6,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2)",r1=R6;r2=R7;r3=R2;c1=label@157;r4=R10;c2=string@6312,benchmark_json_parser_noopt,103
json-noopt,3,202,5000,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r4,r5,r6,r7)",r1=R35;r2=R36;r3=R33;c1=label@9307;r4=R31;r5=R30;r6=R28;r7=R25,rxjson,9109
json-noopt,3,203,5000,1,1,6,candidate,"ISETUNLINK_REG_REG(r1,r2) | MINLINKATTR1_REG_REG_REG_INT(r1,r3,r4,c1) | SCOPY_REG_REG(r1,r5)",r1=R38;r2=R36;r3=R42;r4=R4;c1=int:0;r5=R1,rxjson,9050
json-noopt,3,204,5000,1,1,8,candidate,"ISETUNLINK_REG_REG(r1,r2) | MINLINKATTR1_REG_REG_REG_INT(r3,r4,r5,c1) | SCOPY_REG_REG(r6,r7)",r1=R33;r2=R31;r3=R38;r4=R44;r5=R4;c1=int:0;r6=R36;r7=R1,rxjson,9348
json-noopt,3,205,5000,1,1,7,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | LOAD_REG_INT(r5,c2)",r1=R35;r2=R5;r3=R3;r4=R34;c1=string@312872;r5=R31;c2=int:0,rxjson,8861
json-noopt,3,206,5000,1,1,15,candidate,"LOADSETTPSWAP_REG_INT_REG_INT_REG(r1,c1,r2,c2,r3) | SWAPN_REG_REG_REG_REG_REG_REG(r4,r5,r6,r7,r8,r9) | SETTPSWAPSETTPSWAP_REG_INT_REG_REG_REG(r10,c2,r11,r12,r13)",r1=R24;c1=int:13;r2=R1;c2=int:256;r3=R25;r4=R26;r5=R2;r6=R27;r7=R8;r8=R29;r9=R5;r10=R3;r11=R30;r12=R0;r13=R31,rxjson,997
json-noopt,3,207,5000,1,1,15,candidate,"LOADSETTPSWAP_REG_INT_REG_INT_REG(r1,c1,r2,c2,r3) | SWAPN_REG_REG_REG_REG_REG_REG(r4,r5,r6,r7,r8,r9) | SWAPCALL_REG_FUNC_REG_REG_REG(r10,c3,r1,r11,r12)",r1=R24;c1=int:5;r2=R7;c2=int:256;r3=R25;r4=R26;r5=R3;r6=R27;r7=R0;r8=R28;r9=R4;r10=R5;c3=func@2271232;r11=R6;r12=R29,rxjson,933
json-noopt,3,208,5000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ICOPY_REG_REG(r4,r5)",r1=R111;c1=int:5;r2=R112;r3=R51;r4=R113;r5=R103,rxjson,10829
json-noopt,3,209,5000,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETUNLINK_REG_REG(r2,r1) | MINLINKATTR1_REG_REG_REG_INT(r2,r3,r4,c1)",r1=R36;c1=int:0;r2=R38;r3=R42;r4=R4,rxjson,9047
json-noopt,3,210,5000,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISETUNLINK_REG_REG(r2,r1) | MINLINKATTR1_REG_REG_REG_INT(r3,r4,r5,c2)",r1=R31;c1=int:-1;r2=R33;r3=R38;r4=R44;r5=R4;c2=int:0,rxjson,9345
json-noopt,3,211,5000,1,1,13,candidate,"LOAD_REG_INT(r1,c1) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r2,c2,r3,c3,r4) | SWAPN_REG_REG_REG_REG_REG_REG(r5,r6,r7,r8,r9,r10)",r1=R28;c1=int:0;r2=R24;c2=int:13;r3=R1;c3=int:256;r4=R25;r5=R26;r6=R2;r7=R27;r8=R8;r9=R29;r10=R5,rxjson,994
json-noopt,3,212,5000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | ILT_REG_REG_REG(r3,r4,r5)",r1=R29;c1=int:0;r2=R31;r3=R8;r4=R27;r5=R37,rxjson,1324
json-noopt,3,213,5000,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r3,c2,r4,c3,r5)",r1=R13;c1=int:0;r2=R28;r3=R24;c2=int:13;r4=R1;c3=int:256;r5=R25,rxjson,991
json-noopt,3,214,5000,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6)",r1=R12;c1=int:0;r2=R13;r3=R6;r4=R4;r5=R3;r6=R0,rxjson,899
json-noopt,3,215,5000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ICOPY_REG_REG(r3,r4)",r1=R110;c1=int:1;r2=R111;c2=int:5;r3=R112;r4=R51,rxjson,10826
json-noopt,3,216,5000,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2)",r1=R32;c1=int:1;r2=R30;c2=int:0;r3=R29,rxjson,1318
json-noopt,3,217,5000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SCOPY_REG_REG(r3,r4)",r1=R4;c1=int:0;r2=R5;c2=int:1;r3=R12;r4=R40,rxjson,7809
json-noopt,3,218,5000,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | SCOPY_REG_REG(r6,r7)",r1=R13;c1=int:0;r2=R6;r3=R4;r4=R3;r5=R0;r6=R9;r7=R97,rxjson,902
json-noopt,3,219,5000,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2)",r1=R8;c1=int:2;r2=R1;c2=int:256;r3=R9,benchmark_json_parser_noopt,113
json-noopt,3,220,5000,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | BR_ID(c2)",r1=R3;c1=int:0;r2=R1;c2=label@7800,rxjson,7792
json-noopt,3,221,5000,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | ILTE_REG_REG_REG(r3,r4,r1)",r1=R11;c1=int:0;r2=R12;r3=R0;r4=R5,rxjson,7818
json-noopt,3,222,5000,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)",r1=R10;c1=string@6312;r2=R8;c2=int:2;r3=R1;c3=int:256,benchmark_json_parser_noopt,110
json-noopt,3,223,5000,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | LOAD_REG_INT(r4,c1) | ISETUNLINK_REG_REG(r1,r4)",r1=R38;r2=R41;r3=R4;c1=int:0;r4=R36,rxjson,9042
json-noopt,3,224,5000,1,1,6,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | LOAD_REG_INT(r4,c2) | ISETUNLINK_REG_REG(r1,r4)",r1=R33;r2=R43;r3=R4;c1=int:0;r4=R31;c2=int:-1,rxjson,9340
json-noopt,3,225,5000,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)",r1=R38;r2=R42;r3=R4;c1=int:0;r4=R1,rxjson,9053
json-noopt,3,226,5000,1,1,6,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | SCOPY_REG_REG(r4,r5) | STOBIN_REG(r4)",r1=R38;r2=R44;r3=R4;c1=int:0;r4=R36;r5=R1,rxjson,9351
json-noopt,3,227,5000,1,1,8,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | COPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r8)",r1=R26;r2=R25;r3=R24;r4=R10;r5=R33;r6=R1;r7=R28;r8=R2,rxjson,1199
json-noopt,3,228,5000,1,1,8,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r6) | SCOPY_REG_REG(r7,r8)",r1=R6;r2=R4;r3=R3;r4=R0;r5=R9;r6=R97;r7=R7;r8=R98,rxjson,905
json-noopt,3,229,5000,1,1,4,candidate,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1)",r1=R1;r2=R2;c1=int:0;r3=R11,rxjson,891
json-noopt,3,230,5000,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | LOAD_REG_INT(r2,c3)",c1=int:18;c2=int:1;r1=R1;r2=R2;c3=int:0,rxjson,887
json-noopt,3,231,5000,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c3)",c1=int:18;c2=int:1;r1=R1;r2=R40;r3=R3;c3=int:0,rxjson,7785
json-noopt,3,232,5000,1,1,5,candidate,"RGTE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | RLTE_REG_REG_STRING(r1,r2,c3)",r1=R31;r2=R34;c1=string@314864;c2=label@9273;c3=string@2193304,rxjson,9262
json-noopt,3,233,5000,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ISUB_REG_REG_REG(r5,r6,r4)",r1=R24;r2=R40;r3=R27;r4=R3;r5=R35;r6=R5,rxjson,8855
json-noopt,3,234,5000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | RGTE_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)",r1=R34;r2=R16;r3=R31;c1=string@314864;c2=label@9273,rxjson,9259
json-noopt,3,235,5000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r1)",r1=R9;r2=R97;r3=R7;r4=R98;r5=R1,rxjson,910
json-noopt,3,236,5000,1,1,4,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOBIN_REG(r3)",r1=R7;r2=R98;r3=R1;r4=R9,rxjson,913
json-noopt,3,237,5000,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOBIN_REG(r1) | BCOPY_REG_REG(r3,r1)",r1=R36;r2=R1;r3=R38,rxjson,9356
json-noopt,3,238,5000,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOBIN_REG(r1) | COPY_REG_REG(r3,r1)",r1=R1;r2=R9;r3=R22,rxjson,916
json-noopt,3,239,5000,1,1,2,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | SCOPY_REG_REG(r1,r2)",r1=R38;r2=R1,rxjson,9058
json-noopt,3,240,5000,1,1,8,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTPCALL_REG_FUNC_REG_REG_INT(r3,c2,r4,r5,c3)",r1=R1;c1=int:256;r2=R9;r3=R3;c2=func@6440;r4=R8;r5=R10;c3=int:768,benchmark_json_parser_noopt,116
json-noopt,3,241,5000,1,1,2,candidate,"STOBIN_REG(r1) | BCOPY_REG_REG(r2,r1) | UNLINK_REG(r2)",r1=R36;r2=R38,rxjson,9359
json-noopt,3,242,5000,1,1,4,candidate,"STOBIN_REG(r1) | COPY_REG_REG(r2,r1) | LOAD_REG_INT(r3,c1)",r1=R1;r2=R22;r3=R23;c1=int:0,rxjson,919
json-noopt,3,243,5000,1,1,5,candidate,"STRLEN_REG_REG(r1,r2) | ILTE_REG_REG_REG(r3,r4,r1) | BRF_ID_REG(c1,r3)",r1=R11;r2=R12;r3=R0;r4=R5;c1=label@9368,rxjson,7821
json-noopt,3,244,5000,1,1,15,candidate,"SWAPN_REG_REG_REG_REG_REG_REG(r1,r2,r3,r4,r5,r6) | SETTPSWAPSETTPSWAP_REG_INT_REG_REG_REG(r7,c1,r8,r9,r10) | SETTPSWAPSETTPSWAP_REG_INT_REG_REG_REG(r11,c1,r12,r13,r14)",r1=R26;r2=R2;r3=R27;r4=R8;r5=R29;r6=R5;r7=R3;c1=int:256;r8=R30;r9=R0;r10=R31;r11=R4;r12=R32;r13=R6;r14=R33,rxjson,1003
json-noopt,3,245,5000,1,1,11,candidate,"SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r1,r2,r3,r4,r5,r6,r7,r8) | IEQ_REG_REG_INT(r9,r9,c1) | BRF_ID_REG(c2,r9)",r1=R10;r2=R34;r3=R11;r4=R35;r5=R12;r6=R36;r7=R13;r8=R37;r9=R38;c1=int:0;c2=label@1074,rxjson,1053
json-noopt,3,246,5000,1,1,18,candidate,"SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r1,r2,r3,r4,r5,r6,r7,r8) | SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r9,r10,r11,r12,r13,r14,r15,r16) | IEQ_REG_REG_INT(r17,r17,c1)",r1=R3;r2=R30;r3=R0;r4=R31;r5=R4;r6=R32;r7=R6;r8=R33;r9=R10;r10=R34;r11=R11;r12=R35;r13=R12;r14=R36;r15=R13;r16=R37;r17=R38;c1=int:0,rxjson,1044
json-noopt,3,247,5000,1,1,12,candidate,"SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r1,r2,r3,r4,r5,r6,r7,r8) | SWAP_REG_REG(r9,r10) | ILT_REG_REG_INT(r10,r11,c1)",r1=R7;r2=R25;r3=R3;r4=R26;r5=R0;r6=R27;r7=R4;r8=R28;r9=R6;r10=R29;r11=R5;c1=int:0,rxjson,952
json-noopt,3,248,5000,1,1,5,candidate,"SWAP_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)",r1=R6;r2=R29;r3=R5;c1=int:0;c2=label@979,rxjson,961
json-noopt,3,249,5000,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)",r1=R1;r2=R9;r3=R10;r4=R3;c1=int:8;c2=label@153,benchmark_json_parser_noopt,128
json-noopt,3,250,5000,1,1,3,candidate,"UNLINK_REG(r1) | SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r1)",r1=R38;r2=R1;r3=R35,rxjson,9061
json-noopt,3,251,5,5,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | CONCAT_REG_REG_STRING(r1,r1,c3)",r1=R7;c1=string@3280;c2=string@3432;c3=string@3600,benchmark_json_parser_noopt,65
json-noopt,3,252,1,1,1,5,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2)",c1=label@39;r1=R5;r2=R6;r3=R0;c2=int:1,benchmark_json_parser_noopt,27
json-noopt,3,253,1,1,1,5,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | BR_ID(c3)",c1=label@13;r1=R12;c2=int:512;r2=R0;c3=label@16,benchmark_json_parser_noopt,4
json-noopt,3,254,1,1,1,3,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1)",r1=R10;r2=R3;c1=string@8552,benchmark_json_parser_noopt,169
json-noopt,3,255,1,1,1,5,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | CONCAT_REG_REG_STRING(r2,r1,c3)",r1=R7;c1=string@4224;c2=string@4416;r2=R1;c3=string@4632,benchmark_json_parser_noopt,85
json-noopt,3,256,1,1,1,6,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r2,r1,c2) | LOAD_REG_INT(r3,c3)",r1=R7;c1=string@4416;r2=R1;c2=string@4632;r3=R3;c3=int:0,benchmark_json_parser_noopt,89
json-noopt,3,257,1,1,1,6,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r2,c3)",r1=R1;r2=R7;c1=string@4632;r3=R3;c2=int:0;c3=int:1,benchmark_json_parser_noopt,93
json-noopt,3,258,1,1,1,4,candidate,"CONCAT_REG_STRING_REG(r1,c1,r1) | CONCAT_REG_REG_STRING(r1,r1,c2) | CONCAT_REG_REG_STRING(r1,r1,c3)",r1=R7;c1=string@3112;c2=string@3280;c3=string@3432,benchmark_json_parser_noopt,61
json-noopt,3,259,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)",r1=R10;c1=string@7984;r2=R2;c2=string@8136;r3=R3,benchmark_json_parser_noopt,159
